"Instances","feature_TD","feature_TU","feature_KDN","feature_CL","feature_CLD","feature_DS","feature_DSP"
1,3,5,0,0.951866056697071,0.903732113394142,0.158653846153846,0.80952380952381
2,2,5,0,0.998160596987333,0.996321193974666,1,0.940886699507389
3,2,5,0,0.999484986144075,0.998969972288149,1,0.940886699507389
4,2,6,0,0.999633686522376,0.999267373044753,0.971153846153846,0.951501154734411
5,2,6,0.8,0.0406658945355462,-0.918668210928907,0.00480769230769231,0.0484988452655889
6,2,5,0,0.999030997450471,0.998061994900941,1,0.940886699507389
7,3,5,0.2,0.958091983065855,0.91618396613171,0.0625,0.888888888888889
8,2,5,0,0.999345987431417,0.998691974862835,1,0.940886699507389
9,2,5,0,0.999989472952484,0.999978945904968,1,0.940886699507389
10,2,11,0.6,0.136807309904083,-0.726385380191835,0.00961538461538462,0.0591133004926108
11,2,9,0,0.994936284834804,0.989872569669608,0.120192307692308,0.951501154734411
12,3,5,0,0.870861048408298,0.741722096816596,0.158653846153846,0.80952380952381
13,2,6,0,0.822688918857392,0.645377837714784,0.375,0.940886699507389
14,2,5,0,0.999784621036386,0.999569242072772,1,0.940886699507389
15,2,6,0,0.986332943928489,0.972665887856977,0.375,0.940886699507389
16,2,6,0,0.970816338858088,0.941632677716177,0.375,0.940886699507389
17,2,17,0.2,0.798612775089745,0.59722555017949,0.00961538461538462,0.940886699507389
18,3,8,0,0.996795516941958,0.993591033883916,0.0192307692307692,0.850746268656716
19,2,11,0.6,0.894697415555229,0.789394831110457,0.0192307692307692,0.940886699507389
20,2,9,0.2,0.994556775090441,0.989113550180883,0.0769230769230769,0.951501154734411
21,2,6,0.6,0.96196854937885,0.923937098757701,0.375,0.940886699507389
22,2,5,0,0.994209916853814,0.988419833707629,0.201923076923077,0.940886699507389
23,2,5,0,0.987711694288049,0.975423388576099,0.201923076923077,0.940886699507389
24,2,6,0,0.999977754305647,0.999955508611294,0.971153846153846,0.951501154734411
25,2,6,0,0.981675465184616,0.963350930369231,0.375,0.940886699507389
26,2,6,0.2,0.996095694508488,0.992191389016976,0.971153846153846,0.951501154734411
27,2,8,0,0.998151323500358,0.996302647000716,0.278846153846154,0.951501154734411
28,2,5,0,0.990089243007493,0.980178486014986,1,0.940886699507389
29,2,6,0,0.999930722734261,0.999861445468521,0.971153846153846,0.951501154734411
30,2,6,0,0.998888385610205,0.99777677122041,0.971153846153846,0.951501154734411
31,2,5,0.2,0.98783561694878,0.975671233897559,0.177884615384615,0.951501154734411
32,3,4,0.4,0.773887696169176,0.547775392338352,0.0528846153846154,0.923076923076923
33,2,5,0,0.999936853036719,0.999873706073437,1,0.940886699507389
34,2,8,0,0.885484165461402,0.770968330922804,0.278846153846154,0.951501154734411
35,2,6,0,0.991931004881431,0.983862009762861,0.971153846153846,0.951501154734411
36,2,5,0,0.998792591772516,0.997585183545031,1,0.940886699507389
37,2,6,0,0.949480782862372,0.898961565724745,0.375,0.940886699507389
38,2,9,0,0.968468654533595,0.936937309067191,0.0769230769230769,0.951501154734411
39,2,6,0,0.998975786329995,0.99795157265999,0.375,0.940886699507389
40,3,6,0.4,0.64045087126091,0.28090174252182,0.00961538461538462,0.19047619047619
41,2,11,0.2,0.814432594732803,0.628865189465606,0.0336538461538462,0.951501154734411
42,2,6,0,0.999133554286591,0.998267108573182,0.971153846153846,0.951501154734411
43,2,5,0,0.999973863992355,0.999947727984709,1,0.940886699507389
44,2,5,0.4,0.63361863536869,0.267237270737381,0.0240384615384615,0.940886699507389
45,2,5,0,0.990836577402917,0.981673154805834,1,0.940886699507389
46,2,5,0,0.999876651510036,0.999753303020071,1,0.940886699507389
47,2,6,0,0.930531420686859,0.861062841373717,0.163461538461538,0.951501154734411
48,2,6,0,0.996711853092815,0.993423706185629,0.971153846153846,0.951501154734411
49,2,6,1,0.00849087103355299,-0.983018257932894,0,0.0591133004926108
50,2,6,0,0.999392714605049,0.998785429210099,0.971153846153846,0.951501154734411
51,2,5,0,0.908166614985747,0.816333229971494,1,0.940886699507389
52,2,5,0,0.999382128296033,0.998764256592066,0.201923076923077,0.940886699507389
53,2,6,0,0.992512330688663,0.985024661377326,0.375,0.940886699507389
54,2,6,0,0.99369005282385,0.9873801056477,0.971153846153846,0.951501154734411
55,2,6,0,0.999472876394661,0.998945752789322,0.971153846153846,0.951501154734411
56,2,9,0,0.996539310368209,0.993078620736417,0.120192307692308,0.951501154734411
57,2,5,0,0.997555098261283,0.995110196522566,1,0.940886699507389
58,2,5,0,0.949084453970483,0.898168907940967,1,0.940886699507389
59,2,6,0,0.997638193555448,0.995276387110896,0.971153846153846,0.951501154734411
60,3,5,0,0.879356542579384,0.758713085158769,0.158653846153846,0.80952380952381
61,2,6,0.2,0.991272835204397,0.982545670408795,0.375,0.940886699507389
62,2,6,0,0.985558045294305,0.97111609058861,0.00961538461538462,0.951501154734411
63,2,5,0,0.998175498704919,0.996350997409837,0.201923076923077,0.940886699507389
64,2,14,0.2,0.650136551860565,0.300273103721131,0.0144230769230769,0.940886699507389
65,2,6,0,0.995638216941112,0.991276433882224,0.971153846153846,0.951501154734411
66,2,5,0,0.999524883002849,0.999049766005699,1,0.940886699507389
67,3,6,0,0.787655942712212,0.575311885424424,0.110576923076923,0.850746268656716
68,2,5,0,0.999915538353148,0.999831076706296,1,0.940886699507389
69,3,5,0.2,0.525275789037945,0.0505515780758907,0.0625,0.888888888888889
70,2,5,0,0.992645913810254,0.985291827620508,0.201923076923077,0.940886699507389
71,2,5,0,0.997457832365034,0.994915664730067,1,0.940886699507389
72,2,5,0,0.98572242472231,0.971444849444619,1,0.940886699507389
73,2,5,0,0.999726316326735,0.999452632653471,1,0.940886699507389
74,2,6,0,0.992806840876954,0.985613681753908,0.971153846153846,0.951501154734411
75,2,5,0,0.997715215286839,0.995430430573677,1,0.940886699507389
76,2,5,0,0.99219802788415,0.9843960557683,1,0.940886699507389
77,2,5,0,0.99121621994071,0.982432439881419,1,0.940886699507389
78,3,5,0.2,0.940767333981972,0.881534667963943,0.0625,0.888888888888889
79,3,9,0.8,0.532037224076893,0.064074448153786,0,0.19047619047619
80,2,6,0,0.993915696009032,0.987831392018064,0.971153846153846,0.951501154734411
81,2,6,0,0.998428304271693,0.996856608543387,0.971153846153846,0.951501154734411
82,2,8,0,0.949733194984645,0.89946638996929,0.278846153846154,0.951501154734411
83,2,8,0,0.987271867351105,0.97454373470221,0.278846153846154,0.951501154734411
84,2,5,0,0.968349717914056,0.936699435828113,0.201923076923077,0.940886699507389
85,2,5,0,0.995926888438375,0.991853776876749,1,0.940886699507389
86,3,5,0,0.984624079006309,0.969248158012617,0.158653846153846,0.80952380952381
87,2,9,0,0.991661734659088,0.983323469318176,0.0769230769230769,0.951501154734411
88,2,5,0,0.892420781796333,0.784841563592665,0.177884615384615,0.951501154734411
89,2,10,0.2,0.574718552550352,0.149437105100703,0.0192307692307692,0.951501154734411
90,2,6,0,0.996155259867971,0.992310519735942,0.971153846153846,0.951501154734411
91,2,5,0,0.968055033301371,0.936110066602742,1,0.940886699507389
92,2,6,0,0.994050753492216,0.988101506984433,0.971153846153846,0.951501154734411
93,2,6,0,0.999070129590683,0.998140259181366,0.375,0.940886699507389
94,2,5,0,0.997616194210993,0.995232388421987,1,0.940886699507389
95,2,7,0.6,0.51836994330959,0.0367398866191798,0.00961538461538462,0.0591133004926108
96,3,9,0.8,0.0913692403272481,-0.817261519345504,0,0.149253731343284
97,2,5,0,0.995907580955184,0.991815161910367,1,0.940886699507389
98,3,5,0,0.88217967951308,0.76435935902616,0.158653846153846,0.80952380952381
99,2,6,0,0.999615429487724,0.999230858975447,0.971153846153846,0.951501154734411
100,2,6,0,0.991725485739489,0.983450971478977,0.971153846153846,0.951501154734411
101,2,8,0,0.921021038133585,0.84204207626717,0.278846153846154,0.951501154734411
102,2,8,0,0.937392620565051,0.874785241130103,0.278846153846154,0.951501154734411
103,3,5,0,0.969482339099892,0.938964678199784,0.158653846153846,0.80952380952381
104,2,6,0,0.991304760129559,0.982609520259118,0.971153846153846,0.951501154734411
105,2,6,0,0.970330005150183,0.940660010300365,0.971153846153846,0.951501154734411
106,2,5,0,0.98266729590885,0.9653345918177,0.177884615384615,0.951501154734411
107,2,8,0,0.929613616339373,0.859227232678747,0.278846153846154,0.951501154734411
108,2,5,0.2,0.864922611601061,0.729845223202121,1,0.940886699507389
109,2,5,0,0.952919797719149,0.905839595438298,1,0.940886699507389
110,2,5,0,0.998367557514924,0.996735115029848,1,0.940886699507389
111,2,6,0,0.98247333484972,0.964946669699441,0.163461538461538,0.951501154734411
112,2,6,0,0.785810970314914,0.571621940629828,0.163461538461538,0.951501154734411
113,2,5,0,0.997440768374694,0.994881536749388,1,0.940886699507389
114,2,17,0.8,0.234179718408714,-0.531640563182572,0,0.0591133004926108
115,2,6,0,0.999938160548195,0.999876321096389,0.971153846153846,0.951501154734411
116,2,5,0,0.99972236545224,0.999444730904479,1,0.940886699507389
117,2,7,1,0.0355903249814113,-0.928819350037177,0,0.0484988452655889
118,3,5,0,0.94020577131564,0.880411542631279,0.158653846153846,0.80952380952381
119,2,7,0.4,0.909704419507305,0.819408839014611,0.0192307692307692,0.940886699507389
120,2,5,0,0.987193446862384,0.974386893724767,0.201923076923077,0.940886699507389
121,2,6,0,0.993013048666702,0.986026097333404,0.971153846153846,0.951501154734411
122,3,6,0.2,0.671730821448463,0.343461642896927,0.0192307692307692,0.80952380952381
123,2,6,0,0.998079265749042,0.996158531498084,0.971153846153846,0.951501154734411
124,2,6,0,0.951391795560647,0.902783591121293,0.971153846153846,0.951501154734411
125,2,6,0,0.99896043470886,0.997920869417721,0.971153846153846,0.951501154734411
126,2,8,0,0.966600156922188,0.933200313844375,0.278846153846154,0.951501154734411
127,2,6,0,0.857865902546098,0.715731805092196,0.375,0.940886699507389
128,2,9,0.2,0.628186683214445,0.256373366428889,0.0144230769230769,0.951501154734411
129,2,6,0,0.982771713750243,0.965543427500487,0.375,0.940886699507389
130,2,6,0,0.998686093030797,0.997372186061595,0.971153846153846,0.951501154734411
131,2,5,0,0.995959342122067,0.991918684244134,0.201923076923077,0.940886699507389
132,2,5,0,0.999730026444635,0.999460052889269,1,0.940886699507389
133,2,5,0,0.999552628045685,0.99910525609137,1,0.940886699507389
134,2,5,0,0.995945789681265,0.99189157936253,1,0.940886699507389
135,2,6,0,0.776513465859369,0.553026931718738,0.163461538461538,0.951501154734411
136,2,5,0,0.993533199831783,0.987066399663566,0.201923076923077,0.940886699507389
137,2,6,0,0.999272742862241,0.998545485724481,0.971153846153846,0.951501154734411
138,3,6,0,0.980507611543478,0.961015223086956,0.110576923076923,0.850746268656716
139,2,5,0,0.99245857996577,0.98491715993154,1,0.940886699507389
140,2,5,0,0.96321094062281,0.926421881245619,1,0.940886699507389
141,2,5,0,0.999984309534425,0.999968619068851,1,0.940886699507389
142,2,9,0.4,0.631600798555283,0.263201597110566,0,0.951501154734411
143,3,7,0.8,0.0834795975595679,-0.833040804880864,0,0.149253731343284
144,3,7,0,0.981745192366174,0.963490384732348,0.0432692307692308,0.850746268656716
145,2,5,0,0.999978816886329,0.999957633772658,1,0.940886699507389
146,2,6,0.4,0.956735822954653,0.913471645909306,0.971153846153846,0.951501154734411
147,2,5,0,0.999969376090388,0.999938752180776,1,0.940886699507389
148,2,5,0.2,0.925528151953842,0.851056303907683,0.201923076923077,0.940886699507389
149,3,5,0,0.987272550026183,0.974545100052365,0.158653846153846,0.80952380952381
150,3,7,0.6,0.462013343556547,-0.0759733128869066,0.00480769230769231,0.149253731343284
151,2,11,0.8,0.246510673991818,-0.506978652016364,0,0.0484988452655889
152,2,5,0,0.999809168068542,0.999618336137085,1,0.940886699507389
153,2,5,0,0.986507252323595,0.97301450464719,1,0.940886699507389
154,2,6,0,0.999152434026093,0.998304868052187,0.971153846153846,0.951501154734411
155,2,5,0,0.998085337733565,0.99617067546713,1,0.940886699507389
156,2,6,0,0.99651192931819,0.99302385863638,0.971153846153846,0.951501154734411
