Row,kDN,DS,DCP,TD_P,TD_U,CL,CLD,MV,CB,N1,N2,LSC,LSR,Harmfulness,Usefulness
19,0.8,0.0192307692307692,0.940886699507389,2,11,0.895103471955332,0.790206943910664,0.0842911877394636,-0.022,1,0.412768502121584,0,0.00963618606328964,0,8
20,0.2,0.0769230769230769,0.951501154734411,2,9,0.994614732754361,0.989229465508722,0,0.022,1,0.398661586460213,0,0.0074239862151444,0,57
21,0.6,0.375,0.940886699507389,2,6,0.962203309937357,0.924406619874714,0.0842911877394636,-0.022,1,0.383850562084335,0,0.00256918277591467,3,15
22,0,0.201923076923077,0.940886699507389,2,5,0.994266526248448,0.988533052496897,0.0842911877394636,-0.022,0,0.852869967459365,0.163522012578616,0.0869088694453239,0,69
23,0,0.201923076923077,0.940886699507389,2,5,0.987815166103355,0.97563033220671,0.0842911877394636,-0.022,0,0.954600071542164,0.109014675052411,0.0540013946592808,0,52
24,0,0.971153846153846,0.951501154734411,2,6,0.999978255598123,0.999956511196246,0,0.022,0,0.83391787687252,0.293666026871401,0.190259754657745,0,32
25,0,0.375,0.940886699507389,2,6,0.98181679244056,0.96363358488112,0.0842911877394636,-0.022,0,0.827795992434969,0.0482180293501048,0.0250324252992868,0,73
26,0.2,0.971153846153846,0.951501154734411,2,6,0.996139992224573,0.992279984449146,0,0.022,0,0.628455194834335,0.00767754318618042,0.0115920761600137,0,71
27,0,0.278846153846154,0.951501154734411,2,8,0.998175520767444,0.996351041534887,0,0.022,0,0.814454500125399,0.0383877159309021,0.0568658858537674,0,37
28,0,1,0.940886699507389,2,5,0.990175334415752,0.980350668831504,0.0842911877394636,-0.022,0,0.870380069284516,0.138364779874214,0.087492510676384,0,55
29,0,0.971153846153846,0.951501154734411,2,6,0.999932110682901,0.999864221365802,0,0.022,0,0.813089225543332,0.27447216890595,0.15236784517765,0,49
30,0,0.971153846153846,0.951501154734411,2,6,0.998903949262592,0.997807898525184,0,0.022,0,0.95498735486612,0.117082533589251,0.0553542226552963,0,81
31,0.2,0.177884615384615,0.951501154734411,2,5,0.987947594877713,0.975895189755426,0,0.022,0,0.86741302243842,0.00575815738963532,0.0320395678281784,0,29
32,0.4,0.0528846153846154,0.923076923076923,3,4,0.774295440170314,0.548590880340628,0.0842911877394636,-0.022,1,0.365728795218491,0,0.0093450378626585,0,6
33,0,1,0.940886699507389,2,5,0.999937999888907,0.999875999777814,0.0842911877394636,-0.022,0,0.949148363593707,0.222222222222222,0.149769648909569,0,37
34,0,0.278846153846154,0.951501154734411,2,8,0.885900113462013,0.771800226924027,0,0.022,0,0.961838800906536,0.0268714011516315,0.0221787877380848,0,16
35,0,0.971153846153846,0.951501154734411,2,6,0.992009446251049,0.984018892502098,0,0.022,0,0.949037066559782,0.166986564299424,0.0487488396465778,0,90
36,0,1,0.940886699507389,2,5,0.998808153468653,0.997616306937307,0.0842911877394636,-0.022,0,0.9155545251281,0.331236897274633,0.106778986752033,0,90
37,0,0.375,0.940886699507389,2,6,0.949761275631206,0.899522551262411,0.0842911877394636,-0.022,0,0.827497082533263,0.0670859538784067,0.0314571633934975,0,67
38,0,0.0769230769230769,0.951501154734411,2,9,0.968679831996956,0.937359663993912,0,0.022,0,0.791831436705061,0.053742802303263,0.0279058963060379,0,42
39,0,0.375,0.940886699507389,2,6,0.998989241786429,0.997978483572859,0.0842911877394636,-0.022,0,0.965306799159174,0.167714884696017,0.0857152417302132,0,70
40,0.4,0.00961538461538462,0.19047619047619,3,6,0.640717218148607,0.281434436297215,0,0.022,1,0.218124896314976,0,0.003683130024001,1,0
41,0.2,0.0336538461538462,0.951501154734411,2,11,0.814873800789108,0.629747601578216,0,0.022,1,0.52658559167126,0.00383877159309021,0.0135409059002995,0,11
42,0,0.971153846153846,0.951501154734411,2,6,0.999146177991446,0.998292355982891,0,0.022,0,0.902870528407901,0.27831094049904,0.0937661975622177,0,70
43,0,1,0.940886699507389,2,5,0.999974382279582,0.999948764559164,0.0842911877394636,-0.022,0,0.927612484023173,0.337526205450734,0.179606139659882,0,41
44,0.4,0.0240384615384615,0.940886699507389,2,5,0.633877629986275,0.267755259972551,0.0842911877394636,-0.022,1,0.404305161953979,0,0.00547959143295884,1,1
45,0,1,0.940886699507389,2,5,0.990919902511859,0.981839805023719,0.0842911877394636,-0.022,0,0.955479476751446,0.178197064989518,0.0496597997844219,0,93
46,0,1,0.940886699507389,2,5,0.999878744129866,0.999757488259732,0.0842911877394636,-0.022,0,0.919793713271447,0.285115303983228,0.149365022778511,0,45
47,0,0.163461538461538,0.951501154734411,2,6,0.930868850356407,0.861737700712813,0,0.022,0,0.698183842335414,0.0249520153550864,0.0217357408255339,0,10
48,0,0.971153846153846,0.951501154734411,2,6,0.996750206700915,0.99350041340183,0,0.022,0,0.908133182103346,0.151631477927063,0.0492218174040318,0,112
49,1,0,0.0591133004926108,2,6,0.00841232813878561,-0.983175343722429,0,0.022,2,0.0737816271381312,0,0.00411538174375892,179,0
50,0,0.971153846153846,0.951501154734411,2,6,0.99940200678473,0.99880401356946,0,0.022,0,0.948687023771833,0.243761996161228,0.087749645113945,0,73
51,0,1,0.940886699507389,2,5,0.908545315724475,0.81709063144895,0.0842911877394636,-0.022,0,0.735486789475787,0.0272536687631027,0.025333484634757,0,60
52,0,0.201923076923077,0.940886699507389,2,5,0.999390689697637,0.998781379395273,0.0842911877394636,-0.022,0,0.824002348452586,0.222222222222222,0.143084451556206,0,38
53,0,0.375,0.940886699507389,2,6,0.992583360632555,0.985166721265109,0.0842911877394636,-0.022,0,0.692321260742174,0.0167714884696017,0.0177823025733232,0,102
54,0,0.971153846153846,0.951501154734411,2,6,0.993754762927166,0.987509525854332,0,0.022,0,0.858324466004685,0.119001919385797,0.0413338020443916,0,85
55,0,0.971153846153846,0.951501154734411,2,6,0.999481103104631,0.998962206209262,0,0.022,0,0.948198174498284,0.220729366602687,0.0868767723441124,0,73
56,0,0.120192307692308,0.951501154734411,2,9,0.996579866700857,0.993159733401714,0,0.022,0,0.907306610004133,0.09021113243762,0.0584878996014595,0,66
57,0,1,0.940886699507389,2,5,0.997583532280348,0.995167064560696,0.0842911877394636,-0.022,0,0.904809875308792,0.159329140461216,0.0558202005922794,0,127
58,0,1,0.940886699507389,2,5,0.949357348913175,0.898714697826351,0.0842911877394636,-0.022,0,0.872181116783727,0.0272536687631027,0.035703718662262,0,61
59,0,0.971153846153846,0.951501154734411,2,6,0.997667520989017,0.995335041978033,0,0.022,0,0.911838011348044,0.165067178502879,0.0599897466599941,0,92
60,0,0.158653846153846,0.80952380952381,3,5,0.879764481339254,0.759528962678508,0.0842911877394636,-0.022,0,0.888468223345125,0.0167714884696017,0.029052808880806,0,29
61,0.2,0.375,0.940886699507389,2,6,0.991353053063147,0.982706106126294,0.0842911877394636,-0.022,0,0.733856903333018,0.00628930817610063,0.00987956114113331,0,37
62,0,0.00961538461538462,0.951501154734411,2,6,0.985682805997738,0.971365611995476,0,0.022,0,0.93132895348738,0.0710172744721689,0.0565176866948605,0,20
63,0,0.201923076923077,0.940886699507389,2,5,0.998197231658631,0.996394463317263,0.0842911877394636,-0.022,0,0.885960369111252,0.19916142557652,0.116430751979351,0,48
64,0.2,0.0144230769230769,0.940886699507389,2,14,0.650433164947429,0.300866329894858,0.0842911877394636,-0.022,1,0.557925298831378,0.00209643605870021,0.00865303166210651,0,1
65,0,0.971153846153846,0.951501154734411,2,6,0.995686719639254,0.991373439278509,0,0.022,0,0.919489356209883,0.0690978886756238,0.0400038659572601,0,88
66,0,1,0.940886699507389,2,5,0.999531851422539,0.999063702845077,0.0842911877394636,-0.022,0,0.90784670355938,0.234800838574423,0.0918354168534279,0,91
67,0,0.110576923076923,0.850746268656716,3,6,0.788096063813785,0.576192127627571,0,0.022,0,0.775431779301378,0.0191938579654511,0.0214919559657574,0,8
68,0,1,0.940886699507389,2,5,0.999917039531609,0.999834079063218,0.0842911877394636,-0.022,0,0.875281812320778,0.339622641509434,0.145955845713615,0,60
69,0.4,0.0625,0.888888888888889,3,5,0.525425934806991,0.0508518696139817,0,0.022,0,0.898341320743794,0.00383877159309021,0.0518992356956005,0,1
70,0,0.201923076923077,0.940886699507389,2,5,0.992715241265739,0.985430482531479,0.0842911877394636,-0.022,0,0.915232970045429,0.159329140461216,0.0695086792111397,0,86
71,0,1,0.940886699507389,2,5,0.997487158336059,0.994974316672117,0.0842911877394636,-0.022,0,0.826106907207728,0.0628930817610063,0.03928042948246,0,89
72,0,1,0.940886699507389,2,5,0.985837172611447,0.971674345222894,0.0842911877394636,-0.022,0,0.882478664819659,0.155136268343816,0.0767857432365417,0,69
73,0,1,0.940886699507389,2,5,0.999730588388991,0.999461176777981,0.0842911877394636,-0.022,0,0.996006987092076,0.249475890985325,0.110745310783386,0,68
74,0,0.971153846153846,0.951501154734411,2,6,0.992878621220648,0.985757242441296,0,0.022,0,0.873477453956117,0.0882917466410749,0.034636490046978,0,90
75,0,1,0.940886699507389,2,5,0.997742099635792,0.995484199271584,0.0842911877394636,-0.022,0,0.895280140212502,0.10272536687631,0.0412932224571705,0,129
76,0,1,0.940886699507389,2,5,0.992271497455943,0.984542994911886,0.0842911877394636,-0.022,0,0.969048257387704,0.0859538784067086,0.0340557247400284,0,153
77,0,1,0.940886699507389,2,5,0.991296715869,0.982593431738001,0.0842911877394636,-0.022,0,0.930729709159448,0.253668763102725,0.0649176836013794,0,94
78,0,0.0625,0.888888888888889,3,5,0.94110650472983,0.882213009459661,0,0.022,0,0.653926139219811,0.00959692898272553,0.0261105298995972,0,5
79,0.8,0,0.19047619047619,3,9,0.532126151273757,0.0642523025475132,0,0.022,2,0.444037704051053,0,0.0171193480491638,2,0
80,0,0.971153846153846,0.951501154734411,2,6,0.993978821248446,0.987957642496891,0,0.022,0,0.82478551557237,0.0153550863723608,0.01253626588732,0,32
81,0,0.971153846153846,0.951501154734411,2,6,0.998449154188793,0.996898308377586,0,0.022,0,0.928243180758564,0.230326295585413,0.0724257603287697,0,92
82,0,0.278846153846154,0.951501154734411,2,8,0.950015506721352,0.900031013442704,0,0.022,0,0.881209306983131,0.072936660268714,0.0363167189061642,0,25
83,0,0.278846153846154,0.951501154734411,2,8,0.987385371448826,0.974770742897653,0,0.022,0,0.93964470691529,0.0786948176583493,0.0594401583075523,0,21
84,0,0.201923076923077,0.940886699507389,2,5,0.968555385595752,0.937110771191505,0.0842911877394636,-0.022,0,0.859280494631275,0.0440251572327044,0.0308645069599152,0,54
85,0,1,0.940886699507389,2,5,0.995970345986712,0.991940691973425,0.0842911877394636,-0.022,0,0.915833366108832,0.0314465408805031,0.0236613005399704,0,94
86,0,0.158653846153846,0.80952380952381,3,5,0.98474445517473,0.969488910349461,0.0842911877394636,-0.022,0,0.966192974779928,0.169811320754717,0.0953283384442329,0,44
87,0,0.0769230769230769,0.951501154734411,2,9,0.991742658670621,0.983485317341243,0,0.022,0,0.875327330485317,0.017274472168906,0.0136470915749669,0,25
88,0,0.177884615384615,0.951501154734411,2,5,0.892829492630809,0.785658985261619,0,0.022,0,0.858521148941037,0.0326295585412668,0.0214407742023468,0,14
89,0.2,0.0192307692307692,0.951501154734411,2,10,0.574847609298635,0.14969521859727,0,0.022,0,0.769876197314843,0.00767754318618042,0.00629287818446755,0,4
90,0,0.971153846153846,0.951501154734411,2,6,0.996198866394022,0.992397732788044,0,0.022,0,0.845887438924847,0.109404990403071,0.0422966033220291,0,111
91,0,1,0.940886699507389,2,5,0.968258184256239,0.936516368512477,0.0842911877394636,-0.022,0,0.879426041022964,0.0691823899371069,0.050868034362793,0,64
92,0,0.971153846153846,0.951501154734411,2,6,0.994112517887338,0.988225035774676,0,0.022,0,0.942683888022443,0.18426103646833,0.0544202290475368,0,121
93,0,0.375,0.940886699507389,2,6,0.999082515444791,0.998165030889583,0.0842911877394636,-0.022,0,0.964396645925165,0.153039832285115,0.0834452956914902,0,70
94,0,1,0.940886699507389,2,5,0.997644046872559,0.995288093745118,0.0842911877394636,-0.022,0,0.830251229664207,0.10062893081761,0.0407729372382164,0,93
95,0.6,0.00961538461538462,0.0591133004926108,2,7,0.518394651810689,0.036789303621379,0,0.022,1,0.518816913516681,0.00191938579654511,0.00402660015970469,1,1
96,0.8,0,0.149253731343284,3,9,0.0909655529500379,-0.818068894099924,0.0842911877394636,-0.022,1,0.392849440780389,0,0.0184261444956064,8,0
97,0,1,0.940886699507389,2,5,0.995951140340364,0.991902280680728,0.0842911877394636,-0.022,0,0.946931990890941,0.241090146750524,0.0659411996603012,0,131
98,0,0.158653846153846,0.80952380952381,3,5,0.882583778436163,0.765167556872326,0.0842911877394636,-0.022,0,0.874467339258233,0.010482180293501,0.0254057329148054,0,29
99,0,0.971153846153846,0.951501154734411,2,6,0.999621692952093,0.999243385904185,0,0.022,0,0.925218452482593,0.201535508637236,0.0921728387475014,0,66
100,0,0.971153846153846,0.951501154734411,2,6,0.991805519917274,0.983611039834549,0,0.022,0,0.876059341878096,0.0499040307101727,0.0281454678624868,0,77
101,0,0.278846153846154,0.951501154734411,2,8,0.921378244252471,0.842756488504942,0,0.022,0,0.854509191840141,0.0345489443378119,0.0267450883984566,0,16
102,0,0.278846153846154,0.951501154734411,2,8,0.937711146234281,0.875422292468562,0,0.022,0,0.815600218211693,0.0825335892514395,0.037103895097971,0,25
103,0,0.158653846153846,0.80952380952381,3,5,0.96968035564263,0.93936071128526,0.0842911877394636,-0.022,0,0.874194905750398,0.134171907756813,0.0711715444922447,0,51
104,0,0.971153846153846,0.951501154734411,2,6,0.9913878665472,0.982775733094399,0,0.022,0,0.952654167332413,0.168905950095969,0.0496784448623657,0,87
105,0,0.971153846153846,0.951501154734411,2,6,0.97053270209455,0.9410654041891,0,0.022,0,0.849254410721293,0.0921305182341651,0.0372918955981731,0,43
106,0,0.177884615384615,0.951501154734411,2,5,0.982810342190616,0.965620684381232,0,0.022,0,0.952403800700461,0.132437619961612,0.0769580602645874,0,20
107,0,0.278846153846154,0.951501154734411,2,8,0.929952564950172,0.859905129900345,0,0.022,0,0.901546645504569,0.0863723608445297,0.0400403738021851,0,27
108,0.2,1,0.940886699507389,2,5,0.865350416933909,0.730700833867818,0.0842911877394636,-0.022,0,0.724880483968691,0.00838574423480084,0.0096957441419363,0,53
109,0,1,0.940886699507389,2,5,0.953185438398394,0.906370876796788,0.0842911877394636,-0.022,0,0.825725418088245,0.0566037735849057,0.0392733849585056,0,71
110,0,1,0.940886699507389,2,5,0.998387791402656,0.996775582805311,0.0842911877394636,-0.022,0,0.927167059135118,0.142557651991614,0.0527229383587837,0,117
111,0,0.163461538461538,0.951501154734411,2,6,0.982615703698008,0.965231407396017,0,0.022,0,0.735006736854372,0.0479846449136276,0.0363450087606907,0,26
112,0,0.163461538461538,0.951501154734411,2,6,0.786239807536746,0.572479615073493,0,0.022,0,0.805123382778056,0.0191938579654511,0.0182356256991625,0,9
113,0,1,0.940886699507389,2,5,0.99747034202512,0.99494068405024,0.0842911877394636,-0.022,0,0.875100471671621,0.0943396226415094,0.0381155386567116,0,129
114,0.8,0,0.0591133004926108,2,17,0.233743915471491,-0.532512169057019,0,0.022,3,0.329844942433489,0,0.00473345862701535,13,0
115,0,0.971153846153846,0.951501154734411,2,6,0.99993943220081,0.99987886440162,0,0.022,0,0.840344343904729,0.305182341650672,0.192685022950172,0,24
116,0,1,0.940886699507389,2,5,0.999726703808297,0.999453407616595,0.0842911877394636,-0.022,0,0.934016452231616,0.272536687631027,0.109406694769859,0,68
117,1,0,0.0484988452655889,2,8,0.0353607124065404,-0.929278575186919,0.0842911877394636,-0.022,2,0.128575150928439,0,0.00480725662782788,24,0
118,0,0.158653846153846,0.80952380952381,3,5,0.940506192494498,0.881012384988996,0.0842911877394636,-0.022,0,0.822680585613347,0.0691823899371069,0.0494650118052959,0,45
119,0.4,0.0192307692307692,0.940886699507389,2,7,0.910085806117899,0.820171612235798,0.0842911877394636,-0.022,1,0.47834191383912,0,0.0114629883319139,0,34
120,0,0.201923076923077,0.940886699507389,2,5,0.98730088716094,0.97460177432188,0.0842911877394636,-0.022,0,0.865170728366704,0.0775681341719078,0.042832113802433,0,54
121,0,0.971153846153846,0.951501154734411,2,6,0.993083179830311,0.986166359660623,0,0.022,0,0.997328198250805,0.122840690978887,0.0427389778196812,0,95
122,0.2,0.0192307692307692,0.80952380952381,3,6,0.67206027186771,0.34412054373542,0.0842911877394636,-0.022,1,0.477068559075864,0,0.00989982113242149,1,1
123,0,0.971153846153846,0.951501154734411,2,6,0.998104060306456,0.996208120612912,0,0.022,0,0.922442743132742,0.149712092130518,0.0686324015259743,0,77
124,0,0.971153846153846,0.951501154734411,2,6,0.951668154000195,0.903336308000389,0,0.022,0,0.857812373713878,0.0153550863723608,0.0171263087540865,0,17
125,0,0.971153846153846,0.951501154734411,2,6,0.998975265062664,0.997950530125327,0,0.022,0,0.937435716084008,0.186180422264875,0.090672492980957,0,56
126,0,0.278846153846154,0.951501154734411,2,8,0.966819763908883,0.933639527817766,0,0.022,0,0.88897850798798,0.0287907869481766,0.0225129500031471,0,29
127,0,0.375,0.940886699507389,2,6,0.85830723343107,0.716614466862139,0.0842911877394636,-0.022,0,0.708941313708768,0.0230607966457023,0.0222860630601645,0,42
128,0.2,0.0240384615384615,0.951501154734411,2,8,0.628418334142453,0.256836668284906,0,0.022,0,0.788205104329303,0.00383877159309021,0.00246230186894536,0,5
129,0,0.375,0.940886699507389,2,6,0.98290677883884,0.96581355767768,0.0842911877394636,-0.022,0,0.795484992093615,0.039832285115304,0.0231465082615614,0,83
130,0,0.971153846153846,0.951501154734411,2,6,0.998704262443994,0.997408524887988,0,0.022,0,0.892476931787117,0.124760076775432,0.0843813642859459,0,55
131,0,0.201923076923077,0.940886699507389,2,5,0.996002017759868,0.992004035519736,0.0842911877394636,-0.022,0,0.933784188093116,0.19916142557652,0.0815668702125549,0,79
132,0,1,0.940886699507389,2,5,0.999734247048583,0.999468494097166,0.0842911877394636,-0.022,0,0.996022867797982,0.249475890985325,0.111189290881157,0,68
133,0,1,0.940886699507389,2,5,0.99955921512549,0.99911843025098,0.0842911877394636,-0.022,0,0.954305124811209,0.211740041928721,0.0950628593564034,0,75
134,0,1,0.940886699507389,2,5,0.995988793960676,0.991977587921352,0.0842911877394636,-0.022,0,0.940929147859332,0.381551362683438,0.106055550277233,0,105
135,0,0.163461538461538,0.951501154734411,2,6,0.776936519577771,0.553873039155541,0,0.022,0,0.774531129511253,0.017274472168906,0.0188477113842964,0,6
136,0,0.201923076923077,0.940886699507389,2,5,0.993594734031534,0.987189468063067,0.0842911877394636,-0.022,0,0.978724499383962,0.192872117400419,0.102205224335194,0,55
137,0,0.971153846153846,0.951501154734411,2,6,0.999283603782918,0.998567207565837,0,0.022,0,0.847238217359911,0.132437619961612,0.0684419497847557,0,61
138,0,0.110576923076923,0.850746268656716,3,6,0.980664953567602,0.961329907135204,0,0.022,0,0.924282382812773,0.0326295585412668,0.0489068180322647,0,23
139,0,1,0.940886699507389,2,5,0.992530096516853,0.985060193033707,0.0842911877394636,-0.022,0,0.969138517164086,0.090146750524109,0.0341585092246532,0,153
140,0,1,0.940886699507389,2,5,0.963439775398724,0.926879550797448,0.0842911877394636,-0.022,0,0.809464987899614,0.142557651991614,0.0478870458900928,0,80
141,0,1,0.940886699507389,2,5,0.999984634316161,0.999969268632322,0.0842911877394636,-0.022,0,0.938556756523424,0.362683438155136,0.199903383851051,0,29
142,0.4,0,0.951501154734411,2,9,0.631839894962071,0.263679789924142,0,0.022,1,0.508481425846363,0.00383877159309021,0.0073523516766727,1,1
143,1,0,0.149253731343284,3,7,0.0830989136863977,-0.833802172627205,0.0842911877394636,-0.022,1,0.210695566470789,0,0.00760178547352552,15,0
144,0,0.0432692307692308,0.850746268656716,3,7,0.981897684075767,0.963795368151535,0,0.022,0,0.806307514888016,0.0211132437619962,0.0541111938655376,0,19
145,0,1,0.940886699507389,2,5,0.99997924345525,0.9999584869105,0.0842911877394636,-0.022,0,0.952063639076453,0.306079664570231,0.183493688702583,0,36
146,0.4,0.971153846153846,0.951501154734411,2,6,0.956993779926385,0.913987559852769,0,0.022,2,0.3509153969495,0,0.0037018156144768,0,9
147,0,1,0.940886699507389,2,5,0.999969973719024,0.999939947438048,0.0842911877394636,-0.022,0,0.948908386215616,0.354297693920335,0.179541766643524,0,38
148,0.2,0.201923076923077,0.940886699507389,2,5,0.925873273292847,0.851746546585694,0.0842911877394636,-0.022,0,0.866371148761104,0.00628930817610063,0.0113750379532576,0,29
149,0,0.158653846153846,0.80952380952381,3,5,0.987374512104909,0.974749024209817,0.0842911877394636,-0.022,0,0.871580996506032,0.10272536687631,0.101019643247128,0,25
150,0.6,0.00480769230769231,0.149253731343284,3,7,0.461920372207248,-0.0761592555855037,0.0842911877394636,-0.022,2,0.427327410546907,0,0.0143180806189775,1,0
151,0.8,0,0.0484988452655889,2,11,0.246105212767924,-0.507789574464153,0.0842911877394636,-0.022,1,0.438288897449451,0,0.00339869549497962,2,0
152,0,1,0.940886699507389,2,5,0.999812259279042,0.999624518558084,0.0842911877394636,-0.022,0,0.939265006322861,0.29979035639413,0.140883028507233,0,53
153,0,1,0.940886699507389,2,5,0.986618989034127,0.973237978068254,0.0842911877394636,-0.022,0,0.950100865865035,0.293501048218029,0.0761454030871391,0,88
154,0,0.971153846153846,0.951501154734411,2,6,0.999164792754165,0.99832958550833,0,0.022,0,0.884129978977086,0.282149712092131,0.0865582674741745,0,80
155,0,1,0.940886699507389,2,5,0.99810766529962,0.99621533059924,0.0842911877394636,-0.022,0,0.759711079849714,0.167714884696017,0.13651317358017,0,38
156,0,0.971153846153846,0.951501154734411,2,6,0.996552161256575,0.993104322513151,0,0.022,0,0.902557188459464,0.186180422264875,0.0546399541199207,0,111
157,0,0.971153846153846,0.951501154734411,2,6,0.998768727351611,0.997537454703221,0,0.022,0,0.748580328122668,0.0479846449136276,0.0485305599868298,0,42
158,0,0.971153846153846,0.951501154734411,2,6,0.995558401808896,0.991116803617792,0,0.022,0,0.868285464022595,0.128598848368522,0.0446401573717594,0,110
159,0,0.375,0.940886699507389,2,6,0.996749398790004,0.993498797580008,0.0842911877394636,-0.022,0,0.821006595347785,0.0440251572327044,0.0336467996239662,0,92
160,0,0.278846153846154,0.951501154734411,2,8,0.987365157401026,0.974730314802052,0,0.022,0,0.861282115916572,0.0287907869481766,0.0229396354407072,0,23
161,0,0.177884615384615,0.951501154734411,2,5,0.985459944599284,0.970919889198568,0,0.022,0,0.909268506508446,0.0998080614203455,0.0623164810240269,0,57
162,0,1,0.940886699507389,2,5,0.994895919106419,0.989791838212837,0.0842911877394636,-0.022,0,0.846924174507547,0.0356394129979036,0.0216768682003021,0,150
163,0,0,0.951501154734411,2,6,0.996012120874094,0.992024241748187,0,0.022,0,0.855399587479083,0.0575815738963532,0.0443099588155746,0,73
164,0,0.971153846153846,0.951501154734411,2,6,0.999861162073111,0.999722324146222,0,0.022,0,0.898738373480327,0.166986564299424,0.121039614081383,0,30
165,0,0.971153846153846,0.951501154734411,2,6,0.999500417509481,0.999000835018961,0,0.022,0,0.767437800520567,0.0863723608445297,0.0778694450855255,0,35
166,0.2,0.158653846153846,0.80952380952381,3,5,0.697022711880577,0.394045423761154,0.0842911877394636,-0.022,1,0.367299024976713,0,0.00456569017842412,1,3
167,0,0.375,0.940886699507389,2,6,0.999251407949144,0.998502815898287,0.0842911877394636,-0.022,0,0.943525214686551,0.148846960167715,0.0869984850287437,0,64
168,0.2,0.0192307692307692,0.951501154734411,2,10,0.562974911129588,0.125949822259175,0,0.022,2,0.715793997933197,0.00383877159309021,0.00473745167255402,1,3
169,0,1,0.940886699507389,2,5,0.989562034560451,0.979124069120902,0.0842911877394636,-0.022,0,0.959431923194366,0.188679245283019,0.0517883896827698,0,93
170,0,0.177884615384615,0.951501154734411,2,5,0.946279056968994,0.892558113937988,0,0.022,0,0.811200799615046,0.036468330134357,0.0437186434864998,0,14
171,0,0.278846153846154,0.951501154734411,2,8,0.938333119907086,0.876666239814171,0,0.022,0,0.936054301832339,0.0326295585412668,0.0232012402266264,0,23
172,0,0.971153846153846,0.951501154734411,2,6,0.990830403836877,0.981660807673754,0,0.022,0,0.928238366020528,0.113243761996161,0.0392321906983852,0,89
173,0.6,0,0.0591133004926108,2,12,0.123561902601175,-0.75287619479765,0,0.022,2,0.454554237779769,0,0.00795632787048817,25,0
174,0,1,0.940886699507389,2,5,0.869085228262122,0.738170456524244,0.0842911877394636,-0.022,0,0.967799387755215,0.0251572327044025,0.0197555087506771,0,52
175,0,0.375,0.940886699507389,2,6,0.966392672632589,0.932785345265178,0.0842911877394636,-0.022,0,0.924867220184238,0.0545073375262055,0.0267165843397379,0,70
